author,story,text
HCAndersen,li_ida_f,"Well, next time you go into his garden, you must tell one of the flowers that there is going to be a grand ball at the castle, then that flower will tell all the others, and they will fly away to the castle as soon as possible."
HCAndersen,li_ida_f,"And when the professor walks into his garden, there will not be a single flower left."
HCAndersen,li_ida_f,"How he will wonder what has become of them!"""
HCAndersen,li_ida_f,"""But how can one flower tell another?"
HCAndersen,li_ida_f,"Flowers cannot speak?"""
HCAndersen,li_ida_f,"""No, certainly not,"" replied the student; ""but they can make signs."
HCAndersen,li_ida_f,"Have you not often seen that when the wind blows they nod at one another, and rustle all their green leaves?"""
HCAndersen,li_ida_f,"""Can the professor understand the signs?"" asked Ida."
HCAndersen,li_ida_f,"""Yes, to be sure he can."
HCAndersen,li_ida_f,"He went one morning into his garden, and saw a stinging nettle making signs with its leaves to a beautiful red carnation."
HCAndersen,li_ida_f,"It was saying, 'You are so pretty, I like you very much.'"
HCAndersen,li_ida_f,"But the professor did not approve of such nonsense, so he clapped his hands on the nettle to stop it."
HCAndersen,li_ida_f,"Then the leaves, which are its fingers, stung him so sharply that he has never ventured to touch a nettle since."""
HCAndersen,li_ida_f,"""Oh how funny!"" said Ida, and she laughed."
HCAndersen,li_ida_f,"""How can anyone put such notions into a child's head?"" said a tiresome lawyer, who had come to pay a visit, and sat on the sofa."
HCAndersen,li_ida_f,"He did not like the student, and would grumble when he saw him cutting out droll or amusing pictures."
HCAndersen,li_ida_f,Sometimes it would be a man hanging on a gibbet and holding a heart in his hand as if he had been stealing hearts.
HCAndersen,li_ida_f,Sometimes it was an old witch riding through the air on a broom and carrying her husband on her nose.
HCAndersen,li_ida_f,"But the lawyer did not like such jokes, and he would say as he had just said, ""How can anyone put such nonsense into a child's head! what absurd fancies there are!"""
HCAndersen,li_ida_f,"But to little Ida, all these stories which the student told her about the flowers, seemed very droll, and she thought over them a great deal."
HCAndersen,li_ida_f,"The flowers did hang their heads, because they had been dancing all night, and were very tired, and most likely they were ill."
HCAndersen,li_ida_f,"Then she took them into the room where a number of toys lay on a pretty little table, and the whole of the table drawer besides was full of beautiful things."
HCAndersen,li_ida_f,"Her doll Sophy lay in the doll's bed asleep, and little Ida said to her, ""You must really get up Sophy, and be content to lie in the drawer to-night; the poor flowers are ill, and they must lie in your bed, then perhaps they will get well again."""
HCAndersen,li_ida_f,"So she took the doll out, who looked quite cross, and said not a single word, for she was angry at being turned out of her bed."
HCAndersen,li_ida_f,"Ida placed the flowers in the doll's bed, and drew the quilt over them."
HCAndersen,li_ida_f,"Then she told them to lie quite still and be good, while she made some tea for them, so that they might be quite well and able to get up the next morning."
HCAndersen,li_ida_f,"And she drew the curtains close round the little bed, so that the sun might not shine in their eyes."
HCAndersen,li_ida_f,During the whole evening she could not help thinking of what the student had told her.
HCAndersen,li_ida_f,"And before she went to bed herself, she was obliged to peep behind the curtains into the garden where all her mother's beautiful flowers grew, hyacinths and tulips, and many others."
HCAndersen,li_ida_f,"Then she whispered to them quite softly, ""I know you are going to a ball to-night."""
HCAndersen,li_ida_f,"But the flowers appeared as if they did not understand, and not a leaf moved; still Ida felt quite sure she knew all about it."
HCAndersen,li_ida_f,"She lay awake a long time after she was in bed, thinking how pretty it must be to see all the beautiful flowers dancing in the king's garden."
HCAndersen,li_ida_f,"""I wonder if my flowers have really been there,"" she said to herself, and then she fell asleep."
HCAndersen,li_ida_f,"In the night she awoke; she had been dreaming of the flowers and of the student, as well as of the tiresome lawyer who found fault with him."
HCAndersen,li_ida_f,"It was quite still in Ida's bedroom; the night-lamp burnt on the table, and her father and mother were asleep."
HCAndersen,li_ida_f,"""I wonder if my flowers are still lying in Sophy's bed,"" she thought to herself; ""how much I should like to know."""
HCAndersen,li_ida_f,"She raised herself a little, and glanced at the door of the room where all her flowers and playthings lay; it was partly open, and as she listened, it seemed as if some one in the room was playing the piano, but softly and more prettily than she had ever before heard it."
HCAndersen,li_ida_f,"""Now all the flowers are certainly dancing in there,"" she thought, ""oh how much I should like to see them,"" but she did not dare move for fear of disturbing her father and mother."
HCAndersen,li_ida_f,"""If they would only come in here,"" she thought; but they did not come, and the music continued to play so beautifully, and was so pretty, that she could resist no longer."
HCAndersen,li_ida_f,"She crept out of her little bed, went softly to the door and looked into the room."
HCAndersen,li_ida_f,Oh what a splendid sight there was to be sure!
HCAndersen,li_ida_f,"There was no night-lamp burning, but the room appeared quite light, for the moon shone through the window upon the floor, and made it almost like day."
HCAndersen,li_ida_f,"All the hyacinths and tulips stood in two long rows down the room, not a single flower remained in the window, and the flower-pots were all empty."
HCAndersen,li_ida_f,"The flowers were dancing gracefully on the floor, making turns and holding each other by their long green leaves as they swung round."
HCAndersen,li_ida_f,"At the piano sat a large yellow lily which little Ida was sure she had seen in the summer, for she remembered the student saying she was very much like Miss Lina, one of Ida's friends."
HCAndersen,li_ida_f,"They all laughed at him then, but now it seemed to little Ida as if the tall, yellow flower was really like the young lady."
HCAndersen,li_ida_f,"She had just the same manners while playing, bending her long yellow face from side to side, and nodding in time to the beautiful music."
HCAndersen,li_ida_f,"Then she saw a large purple crocus jump into the middle of the table where the playthings stood, go up to the doll's bedstead and draw back the curtains; there lay the sick flowers, but they got up directly, and nodded to the others as a sign that they wished to dance with them."
HCAndersen,li_ida_f,"The old rough doll, with the broken mouth, stood up and bowed to the pretty flowers."
HCAndersen,li_ida_f,"They did not look ill at all now, but jumped about and were very merry, yet none of them noticed little Ida."
HCAndersen,li_ida_f,Presently it seemed as if something fell from the table.
HCAndersen,li_ida_f,"Ida looked that way, and saw a slight carnival rod jumping down among the flowers as if it belonged to them; it was, however, very smooth and neat, and a little wax doll with a broad brimmed hat on her head, like the one worn by the lawyer, sat upon it."
HCAndersen,li_ida_f,"The carnival rod hopped about among the flowers on its three red stilted feet, and stamped quite loud when it danced the Mazurka; the flowers could not perform this dance, they were too light to stamp in that manner."
HCAndersen,li_ida_f,"All at once the wax doll which rode on the carnival rod seemed to grow larger and taller, and it turned round and said to the paper flowers, ""How can you put such things in a child's head? they are all foolish fancies;"" and then the doll was exactly like the lawyer with the broad brimmed hat, and looked as yellow and as cross as he did; but the paper dolls struck him on his thin legs, and he shrunk up again and became quite a little wax doll."
HCAndersen,li_ida_f,"This was very amusing, and Ida could not help laughing."
HCAndersen,li_ida_f,"The carnival rod went on dancing, and the lawyer was obliged to dance also."
HCAndersen,li_ida_f,"It was no use, he might make himself great and tall, or remain a little wax doll with a large black hat; still he must dance."
HCAndersen,li_ida_f,"Then at last the other flowers interceded for him, especially those who had lain in the doll's bed, and the carnival rod gave up his dancing."
HCAndersen,li_ida_f,"At the same moment a loud knocking was heard in the drawer, where Ida's doll Sophy lay with many other toys."
HCAndersen,li_ida_f,"Then the rough doll ran to the end of the table, laid himself flat down upon it, and began to pull the drawer out a little way."
HCAndersen,li_ida_f,"Then Sophy raised himself, and looked round quite astonished, ""There must be a ball here to-night,"" said Sophy."
HCAndersen,li_ida_f,"""Why did not somebody tell me?"""
HCAndersen,li_ida_f,"""Will you dance with me?"" said the rough doll."
HCAndersen,li_ida_f,"""You are the right sort to dance with, certainly,"" said she, turning her back upon him."
HCAndersen,li_ida_f,"Then she seated herself on the edge of the drawer, and thought that perhaps one of the flowers would ask her to dance; but none of them came."
HCAndersen,li_ida_f,"Then she coughed, ""Hem, hem, a-hem;"" but for all that not one came."
HCAndersen,li_ida_f,"The shabby doll now danced quite alone, and not very badly, after all."
HCAndersen,li_ida_f,"As none of the flowers seemed to notice Sophy, she let herself down from the drawer to the floor, so as to make a very great noise."
HCAndersen,li_ida_f,"All the flowers came round her directly, and asked if she had hurt herself, especially those who had lain in her bed."
HCAndersen,li_ida_f,"But she was not hurt at all, and Ida's flowers thanked her for the use of the nice bed, and were very kind to her."
HCAndersen,li_ida_f,"They led her into the middle of the room, where the moon shone, and danced with her, while all the other flowers formed a circle round them."
HCAndersen,li_ida_f,"Then Sophy was very happy, and said they might keep her bed; she did not mind lying in the drawer at all."
HCAndersen,li_ida_f,"But the flowers thanked her very much, and said,- ""We cannot live long."
HCAndersen,li_ida_f,"To-morrow morning we shall be quite dead; and you must tell little Ida to bury us in the garden, near to the grave of the canary; then, in the summer we shall wake up and be more beautiful than ever."""
HCAndersen,li_ida_f,"""No, you must not die,"" said Sophy, as she kissed the flowers."
HCAndersen,li_ida_f,"Then the door of the room opened, and a number of beautiful flowers danced in."
HCAndersen,li_ida_f,"Ida could not imagine where they could come from, unless they were the flowers from the king's garden."
HCAndersen,li_ida_f,"First came two lovely roses, with little golden crowns on their heads; these were the king and queen."
HCAndersen,li_ida_f,"Beautiful stocks and carnations followed, bowing to every one present."
HCAndersen,li_ida_f,They had also music with them.
HCAndersen,li_ida_f,"Large poppies and peonies had pea-shells for instruments, and blew into them till they were quite red in the face."
HCAndersen,li_ida_f,"The bunches of blue hyacinths and the little white snowdrops jingled their bell-like flowers, as if they were real bells."
HCAndersen,li_ida_f,"Then came many more flowers: blue violets, purple heart's-ease, daisies, and lilies of the valley, and they all danced together, and kissed each other."
HCAndersen,li_ida_f,It was very beautiful to behold.
HCAndersen,li_ida_f,At last the flowers wished each other good-night.
HCAndersen,li_ida_f,"Then little Ida crept back into her bed again, and dreamt of all she had seen."
HCAndersen,li_ida_f,"When she arose the next morning, she went quickly to the little table, to see if the flowers were still there."
HCAndersen,li_ida_f,She drew aside the curtains of the little bed.
HCAndersen,li_ida_f,"There they all lay, but quite faded; much more so than the day before."
HCAndersen,li_ida_f,Sophy was lying in the drawer where Ida had placed her; but she looked very sleepy.
HCAndersen,li_ida_f,"""Do you remember what the flowers told you to say to me?"" said little Ida."
HCAndersen,li_ida_f,"But Sophy looked quite stupid, and said not a single word."
HCAndersen,li_ida_f,"""You are not kind at all,"" said Ida; ""and yet they all danced with you."""
HCAndersen,li_ida_f,"Then she took a little paper box, on which were painted beautiful birds, and laid the dead flowers in it."
HCAndersen,li_ida_f,"""This shall be your pretty coffin,"" she said; ""and by and by, when my cousins come to visit me, they shall help me to bury you out in the garden; so that next summer you may grow up again more beautiful than ever."""
HCAndersen,li_ida_f,"Her cousins were two good-tempered boys, whose names were James and Adolphus."
HCAndersen,li_ida_f,"Their father had given them each a bow and arrow, and they had brought them to show Ida."
HCAndersen,li_ida_f,"She told them about the poor flowers which were dead; and as soon as they obtained permission, they went with her to bury them."
HCAndersen,li_ida_f,"The two boys walked first, with their crossbows on their shoulders, and little Ida followed, carrying the pretty box containing the dead flowers."
HCAndersen,li_ida_f,They dug a little grave in the garden.
HCAndersen,li_ida_f,"Ida kissed her flowers and then laid them, with the box, in the earth."
HCAndersen,li_ida_f,"James and Adolphus then fired their crossbows over the grave, as they had neither guns nor cannons."
