author,story,text
HCAndersen,storks,"They are called Pyramids, and are older than a stork could imagine; and in that country, there is a river that overflows its banks, and then goes back, leaving nothing but mire; there we can walk about, and eat frogs in abundance."""
HCAndersen,storks,"""Oh, o- h!"" cried the young storks."
HCAndersen,storks,"""Yes, it is a delightful place; there is nothing to do all day long but eat, and while we are so well off out there, in this country there will not be a single green leaf on the trees, and the weather will be so cold that the clouds will freeze, and fall on the earth in little white rags."""
HCAndersen,storks,"The stork meant snow, but she could not explain it in any other way."
HCAndersen,storks,"""Will the naughty boys freeze and fall in pieces?"" asked the young storks."
HCAndersen,storks,"""No, they will not freeze and fall into pieces,"" said the mother, ""but they will be very cold, and be obliged to sit all day in a dark, gloomy room, while we shall be flying about in foreign lands, where there are blooming flowers and warm sunshine."""
HCAndersen,storks,"Time passed on, and the young storks grew so large that they could stand upright in the nest and look about them."
HCAndersen,storks,"The father brought them, every day, beautiful frogs, little snakes, and all kinds of stork-dainties that he could find."
HCAndersen,storks,"And then, how funny it was to see the tricks he would perform to amuse them."
HCAndersen,storks,"He would lay his head quite round over his tail, and clatter with his beak, as if it had been a rattle; and then he would tell them stories all about the marshes and fens."
HCAndersen,storks,"""Come,"" said the mother one day, ""Now you must learn to fly."""
HCAndersen,storks,And all the four young ones were obliged to come out on the top of the roof.
HCAndersen,storks,"Oh, how they tottered at first, and were obliged to balance themselves with their wings, or they would have fallen to the ground below."
HCAndersen,storks,"""Look at me,"" said the mother, ""you must hold your heads in this way, and place your feet so."
HCAndersen,storks,"Once, twice, once, twice- that is it."
HCAndersen,storks,"Now you will be able to take care of yourselves in the world."""
HCAndersen,storks,"Then she flew a little distance from them, and the young ones made a spring to follow her; but down they fell plump, for their bodies were still too heavy."
HCAndersen,storks,"""I don't want to fly,"" said one of the young storks, creeping back into the nest."
HCAndersen,storks,"""I don't care about going to warm countries."""
HCAndersen,storks,"""Would you like to stay here and freeze when the winter comes?"" said the mother, ""or till the boys comes to hang you, or to roast you?- Well then, I'll call them."""
HCAndersen,storks,"""Oh no, no,"" said the young stork, jumping out on the roof with the others; and now they were all attentive, and by the third day could fly a little."
HCAndersen,storks,"Then they began to fancy they could soar, so they tried to do so, resting on their wings, but they soon found themselves falling, and had to flap their wings as quickly as possible."
HCAndersen,storks,The boys came again in the street singing their song:-
HCAndersen,storks,"""Stork, stork, fly away."""
HCAndersen,storks,"""Shall we fly down, and pick their eyes out?"" asked the young storks."
HCAndersen,storks,"""No; leave them alone,"" said the mother."
HCAndersen,storks,"""Listen to me; that is much more important."
HCAndersen,storks,Now then.
HCAndersen,storks,One-two-three.
HCAndersen,storks,Now to the right.
HCAndersen,storks,One-two-three.
HCAndersen,storks,"Now to the left, round the chimney."
HCAndersen,storks,"There now, that was very good."
HCAndersen,storks,"That last flap of the wings was so easy and graceful, that I shall give you permission to fly with me to-morrow to the marshes."
HCAndersen,storks,"There will be a number of very superior storks there with their families, and I expect you to show them that my children are the best brought up of any who may be present."
HCAndersen,storks,"You must strut about proudly- it will look well and make you respected."""
HCAndersen,storks,"""But may we not punish those naughty boys?"" asked the young storks."
HCAndersen,storks,"""No; let them scream away as much as they like."
HCAndersen,storks,"You can fly from them now up high amid the clouds, and will be in the land of the pyramids when they are freezing, and have not a green leaf on the trees or an apple to eat."""
HCAndersen,storks,"""We will revenge ourselves,"" whispered the young storks to each other, as they again joined the exercising."
HCAndersen,storks,"Of all the boys in the street who sang the mocking song about the storks, not one was so determined to go on with it as he who first began it."
HCAndersen,storks,Yet he was a little fellow not more than six years old.
HCAndersen,storks,"To the young storks he appeared at least a hundred, for he was so much bigger than their father and mother."
HCAndersen,storks,"To be sure, storks cannot be expected to know how old children and grown-up people are."
HCAndersen,storks,"So they determined to have their revenge on this boy, because he began the song first and would keep on with it."
HCAndersen,storks,"The young storks were very angry, and grew worse as they grew older; so at last their mother was obliged to promise that they should be revenged, but not until the day of their departure."
HCAndersen,storks,"""We must see first, how you acquit yourselves at the grand review,"" said she."
HCAndersen,storks,"""If you get on badly there, the general will thrust his beak through you, and you will be killed, as the boys said, though not exactly in the same manner."
HCAndersen,storks,"So we must wait and see."""
HCAndersen,storks,"""You shall see,"" said the young birds, and then they took such pains and practised so well every day, that at last it was quite a pleasure to see them fly so lightly and prettily."
HCAndersen,storks,"As soon as the autumn arrived, all the storks began to assemble together before taking their departure for warm countries during the winter."
HCAndersen,storks,Then the review commenced.
HCAndersen,storks,"They flew over forests and villages to show what they could do, for they had a long journey before them."
HCAndersen,storks,"The young storks performed their part so well that they received a mark of honor, with frogs and snakes as a present."
HCAndersen,storks,"These presents were the best part of the affair, for they could eat the frogs and snakes, which they very quickly did."
HCAndersen,storks,"""Now let us have our revenge,"" they cried."
HCAndersen,storks,"""Yes, certainly,"" cried the mother stork."
HCAndersen,storks,"""I have thought upon the best way to be revenged."
HCAndersen,storks,"I know the pond in which all the little children lie, waiting till the storks come to take them to their parents."
HCAndersen,storks,The prettiest little babies lie there dreaming more sweetly than they will ever dream in the time to come.
HCAndersen,storks,"All parents are glad to have a little child, and children are so pleased with a little brother or sister."
HCAndersen,storks,"Now we will fly to the pond and fetch a little baby for each of the children who did not sing that naughty song to make game of the storks."""
HCAndersen,storks,"""But the naughty boy, who began the song first, what shall we do to him?"" cried the young storks."
HCAndersen,storks,"""There lies in the pond a little dead baby who has dreamed itself to death,"" said the mother."
HCAndersen,storks,"""We will take it to the naughty boy, and he will cry because we have brought him a little dead brother."
HCAndersen,storks,"But you have not forgotten the good boy who said it was a shame to laugh at animals: we will take him a little brother and sister too, because he was good."
HCAndersen,storks,"He is called Peter, and you shall all be called Peter in future."""
HCAndersen,storks,"So they all did what their mother had arranged, and from that day, even till now, all the storks have been called Peter."
