author,story,text
Grimms,iron_hans,"""Are you the knight who came every day to the festival, always in different colours, and who caught the three golden apples?"" asked the king."
Grimms,iron_hans,"""Yes,"" answered he, ""and here the apples are,"" and he took them out of his pocket, and returned them to the king."
Grimms,iron_hans,"""If you desire further proof, you may see the wound which your people gave me when they followed me."
Grimms,iron_hans,"But I am likewise the knight who helped you to your victory over your enemies."""
Grimms,iron_hans,"""If you can perform such deeds as that, you are no gardener""s boy; tell me, who is your father?"""
Grimms,iron_hans,"""My father is a mighty king, and gold have I in plenty as great as I require."""
Grimms,iron_hans,"""I well see,"" said the king, ""that I owe my thanks to you; can I do anything to please you?"""
Grimms,iron_hans,"""Yes,"" answered he, ""that indeed you can."
Grimms,iron_hans,"Give me your daughter to wife."""
Grimms,iron_hans,"The maiden laughed, and said: ""He does not stand much on ceremony, but I have already seen by his golden hair that he was no gardener""s boy,"" and then she went and kissed him."
Grimms,iron_hans,"His father and mother came to the wedding, and were in great delight, for they had given up all hope of ever seeing their dear son again."
Grimms,iron_hans,"And as they were sitting at the marriage-feast, the music suddenly stopped, the doors opened, and a stately king came in with a great retinue."
Grimms,iron_hans,"He went up to the youth, embraced him and said: ""I am Iron Hans, and was by enchantment a wild man, but you have set me free; all the treasures which I possess, shall be your property."""
