author,story,text
Grimms,little_red-cap_[little_red_riding_hood],"How dark it was inside the wolf""; and after that the aged grandmother came out alive also, but scarcely able to breathe."
Grimms,little_red-cap_[little_red_riding_hood],"Red-Cap, however, quickly fetched great stones with which they filled the wolf""s belly, and when he awoke, he wanted to run away, but the stones were so heavy that he collapsed at once, and fell dead."
Grimms,little_red-cap_[little_red_riding_hood],Then all three were delighted.
Grimms,little_red-cap_[little_red_riding_hood],"The huntsman drew off the wolf""s skin and went home with it; the grandmother ate the cake and drank the wine which Red-Cap had brought, and revived, but Red-Cap thought to herself: ""As long as I live, I will never by myself leave the path, to run into the wood, when my mother has forbidden me to do so."""
Grimms,little_red-cap_[little_red_riding_hood],"It also related that once when Red-Cap was again taking cakes to the old grandmother, another wolf spoke to her, and tried to entice her from the path."
Grimms,little_red-cap_[little_red_riding_hood],"Red-Cap, however, was on her guard, and went straight forward on her way, and told her grandmother that she had met the wolf, and that he had said ""good morning"" to her, but with such a wicked look in his eyes, that if they had not been on the public road she was certain he would have eaten her up."
Grimms,little_red-cap_[little_red_riding_hood],"""Well,"" said the grandmother, ""we will shut the door, that he may not come in."""
Grimms,little_red-cap_[little_red_riding_hood],"Soon afterwards the wolf knocked, and cried: ""Open the door, grandmother, I am Little Red-Cap, and am bringing you some cakes."""
Grimms,little_red-cap_[little_red_riding_hood],"But they did not speak, or open the door, so the grey-beard stole twice or thrice round the house, and at last jumped on the roof, intending to wait until Red-Cap went home in the evening, and then to steal after her and devour her in the darkness."
Grimms,little_red-cap_[little_red_riding_hood],But the grandmother saw what was in his thoughts.
Grimms,little_red-cap_[little_red_riding_hood],"In front of the house was a great stone trough, so she said to the child: ""Take the pail, Red-Cap; I made some sausages yesterday, so carry the water in which I boiled them to the trough."""
Grimms,little_red-cap_[little_red_riding_hood],Red-Cap carried until the great trough was quite full.
Grimms,little_red-cap_[little_red_riding_hood],"Then the smell of the sausages reached the wolf, and he sniffed and peeped down, and at last stretched out his neck so far that he could no longer keep his footing and began to slip, and slipped down from the roof straight into the great trough, and was drowned."
Grimms,little_red-cap_[little_red_riding_hood],"But Red-Cap went joyously home, and no one ever did anything to harm her again."
