author,story,text
HCAndersen,old_hous,"It was very pleasant, certainly, to be in that old house."
HCAndersen,old_hous,"""I cannot endure it,"" said the tin soldier, who stood on a shelf, ""it is so lonely and dull here."
HCAndersen,old_hous,"I have been accustomed to live in a family, and I cannot get used to this life."
HCAndersen,old_hous,I cannot bear it.
HCAndersen,old_hous,"The whole day is long enough, but the evening is longer."
HCAndersen,old_hous,"It is not here like it was in your house opposite, when your father and mother talked so cheerfully together, while you and all the dear children made such a delightful noise."
HCAndersen,old_hous,"No, it is all lonely in the old man's house."
HCAndersen,old_hous,Do you think he gets any kisses?
HCAndersen,old_hous,"Do you think he ever has friendly looks, or a Christmas tree?"
HCAndersen,old_hous,He will have nothing now but the grave.
HCAndersen,old_hous,"Oh, I cannot bear it."""
HCAndersen,old_hous,"""You must not look only on the sorrowful side,"" said the little boy; ""I think everything in this house is beautiful, and all the old pleasant thoughts come back here to pay visits."""
HCAndersen,old_hous,"""Ah, but I never see any, and I don't know them,"" said the tin soldier, ""and I cannot bear it."""
HCAndersen,old_hous,"""You must bear it,"" said the little boy."
HCAndersen,old_hous,"Then the old man came back with a pleasant face; and brought with him beautiful preserved fruits, as well as apples and nuts; and the little boy thought no more of the tin soldier."
HCAndersen,old_hous,"How happy and delighted the little boy was; and after he returned home, and while days and weeks passed, a great deal of nodding took place from one house to the other, and then the little boy went to pay another visit."
HCAndersen,old_hous,"The carved trumpeters blew ""Tanta-ra-ra. There is the little boy."
HCAndersen,old_hous,"Tanta-ra-ra."""
HCAndersen,old_hous,The swords and armor on the old knight's pictures rattled.
HCAndersen,old_hous,"The silk dresses rustled, the leather repeated its rhyme, and the old chairs had the gout in their backs, and cried, ""Creak;"" it was all exactly like the first time; for in that house, one day and one hour were just like another."
HCAndersen,old_hous,"""I cannot bear it any longer,"" said the tin soldier; ""I have wept tears of tin, it is so melancholy here."
HCAndersen,old_hous,"Let me go to the wars, and lose an arm or a leg, that would be some change; I cannot bear it."
HCAndersen,old_hous,"Now I know what it is to have visits from one's old recollections, and all they bring with them."
HCAndersen,old_hous,"I have had visits from mine, and you may believe me it is not altogether pleasant."
HCAndersen,old_hous,I was very nearly jumping from the shelf.
HCAndersen,old_hous,"I saw you all in your house opposite, as if you were really present."
HCAndersen,old_hous,"It was Sunday morning, and you children stood round the table, singing the hymn that you sing every morning."
HCAndersen,old_hous,"You were standing quietly, with your hands folded, and your father and mother."
HCAndersen,old_hous,"You were standing quietly, with your hands folded, and your father and mother were looking just as serious, when the door opened, and your little sister Maria, who is not two years old, was brought into the room."
HCAndersen,old_hous,"You know she always dances when she hears music and singing of any sort; so she began to dance immediately, although she ought not to have done so, but she could not get into the right time because the tune was so slow; so she stood first on one leg and then on the other, and bent her head very low, but it would not suit the music."
HCAndersen,old_hous,"You all stood looking very grave, although it was very difficult to do so, but I laughed so to myself that I fell down from the table, and got a bruise, which is there still; I know it was not right to laugh."
HCAndersen,old_hous,"So all this, and everything else that I have seen, keeps running in my head, and these must be the old recollections that bring so many thoughts with them."
HCAndersen,old_hous,"Tell me whether you still sing on Sundays, and tell me about your little sister Maria, and how my old comrade is, the other tin soldier."
HCAndersen,old_hous,"Ah, really he must be very happy; I cannot endure this life."""
HCAndersen,old_hous,"""You are given away,"" said the little boy; ""you must stay."
HCAndersen,old_hous,"Don't you see that?"""
HCAndersen,old_hous,"Then the old man came in, with a box containing many curious things to show him."
HCAndersen,old_hous,"Rouge-pots, scent-boxes, and old cards, so large and so richly gilded, that none are ever seen like them in these days."
HCAndersen,old_hous,"And there were smaller boxes to look at, and the piano was opened, and inside the lid were painted landscapes."
HCAndersen,old_hous,"But when the old man played, the piano sounded quite out of tune."
HCAndersen,old_hous,"Then he looked at the picture he had bought at the broker's, and his eyes sparkled brightly as he nodded at it, and said, ""Ah, she could sing that tune."""
HCAndersen,old_hous,"""I will go to the wars!"
HCAndersen,old_hous,"I will go to the wars!"" cried the tin soldier as loud as he could, and threw himself down on the floor."
HCAndersen,old_hous,Where could he have fallen?
HCAndersen,old_hous,"The old man searched, and the little boy searched, but he was gone, and could not be found."
HCAndersen,old_hous,"""I shall find him again,"" said the old man, but he did not find him."
HCAndersen,old_hous,The boards of the floor were open and full of holes.
HCAndersen,old_hous,"The tin soldier had fallen through a crack between the boards, and lay there now in an open grave."
HCAndersen,old_hous,"The day went by, and the little boy returned home; the week passed, and many more weeks."
HCAndersen,old_hous,"It was winter, and the windows were quite frozen, so the little boy was obliged to breathe on the panes, and rub a hole to peep through at the old house."
HCAndersen,old_hous,"Snow drifts were lying in all the scrolls and on the inscriptions, and the steps were covered with snow as if no one were at home."
HCAndersen,old_hous,"And indeed nobody was home, for the old man was dead."
HCAndersen,old_hous,"In the evening, a hearse stopped at the door, and the old man in his coffin was placed in it."
HCAndersen,old_hous,"He was to be taken to the country to be buried there in his own grave; so they carried him away; no one followed him, for all his friends were dead; and the little boy kissed his hand to the coffin as the hearse moved away with it."
HCAndersen,old_hous,"A few days after, there was an auction at the old house, and from his window the little boy saw the people carrying away the pictures of old knights and ladies, the flower-pots with the long ears, the old chairs, and the cup-boards."
HCAndersen,old_hous,"Some were taken one way, some another."
HCAndersen,old_hous,"Her portrait, which had been bought at the picture dealer's, went back again to his shop, and there it remained, for no one seemed to know her, or to care for the old picture."
HCAndersen,old_hous,In the spring; they began to pull the house itself down; people called it complete rubbish.
HCAndersen,old_hous,"From the street could be seen the room in which the walls were covered with leather, ragged and torn, and the green in the balcony hung straggling over the beams; they pulled it down quickly, for it looked ready to fall, and at last it was cleared away altogether."
HCAndersen,old_hous,"""What a good riddance,"" said the neighbors' houses."
HCAndersen,old_hous,"Very shortly, a fine new house was built farther back from the road; it had lofty windows and smooth walls, but in front, on the spot where the old house really stood, a little garden was planted, and wild vines grew up over the neighboring walls; in front of the garden were large iron railings and a great gate, which looked very stately."
HCAndersen,old_hous,People used to stop and peep through the railings.
HCAndersen,old_hous,"The sparrows assembled in dozens upon the wild vines, and chattered all together as loud as they could, but not about the old house; none of them could remember it, for many years had passed by, so many indeed, that the little boy was now a man, and a really good man too, and his parents were very proud of him."
HCAndersen,old_hous,"He was just married, and had come, with his young wife, to reside in the new house with the garden in front of it, and now he stood there by her side while she planted a field flower that she thought very pretty."
HCAndersen,old_hous,"She was planting it herself with her little hands, and pressing down the earth with her fingers."
HCAndersen,old_hous,"""Oh dear, what was that?"" she exclaimed, as something pricked her."
HCAndersen,old_hous,Out of the soft earth something was sticking up.
HCAndersen,old_hous,"It was- only think!- it was really the tin soldier, the very same which had been lost up in the old man's room, and had been hidden among old wood and rubbish for a long time, till it sunk into the earth, where it must have been for many years."
HCAndersen,old_hous,"And the young wife wiped the soldier, first with a green leaf, and then with her fine pocket-handkerchief, that smelt of such beautiful perfume."
HCAndersen,old_hous,And the tin soldier felt as if he was recovering from a fainting fit.
HCAndersen,old_hous,"""Let me see him,"" said the young man, and then he smiled and shook his head, and said, ""It can scarcely be the same, but it reminds me of something that happened to one of my tin soldiers when I was a little boy."""
HCAndersen,old_hous,"And then he told his wife about the old house and the old man, and of the tin soldier which he had sent across, because he thought the old man was lonely; and he related the story so clearly that tears came into the eyes of the young wife for the old house and the old man."
HCAndersen,old_hous,"""It is very likely that this is really the same soldier,"" said she, and I will take care of him, and always remember what you have told me; but some day you must show me the old man's grave."""
HCAndersen,old_hous,"""I don't know where it is,"" he replied; ""no one knows."
HCAndersen,old_hous,"All his friends are dead; no one took care of him, and I was only a little boy."""
HCAndersen,old_hous,"""Oh, how dreadfully lonely he must have been,"" said she."
HCAndersen,old_hous,"""Yes, terribly lonely,"" cried the tin soldier; ""still it is delightful not to be forgotten."""
HCAndersen,old_hous,"""Delightful indeed,"" cried a voice quite near to them; no one but the tin soldier saw that it came from a rag of the leather which hung in tatters; it had lost all its gilding, and looked like wet earth, but it had an opinion, and it spoke it thus:-"
HCAndersen,old_hous,"""Gilding will fade in damp weather, To endure, there is nothing like leather."""
HCAndersen,old_hous,But the tin soldier did not believe any such thing.
