author,story,text
HCAndersen,ugly_duc,"""See, children, that is the way of the world,"" said the mother duck, whetting her beak, for she would have liked the eel's head herself."
HCAndersen,ugly_duc,"""Come, now, use your legs, and let me see how well you can behave."
HCAndersen,ugly_duc,"You must bow your heads prettily to that old duck yonder; she is the highest born of them all, and has Spanish blood, therefore, she is well off."
HCAndersen,ugly_duc,"Don't you see she has a red flag tied to her leg, which is something very grand, and a great honor for a duck; it shows that every one is anxious not to lose her, as she can be recognized both by man and beast."
HCAndersen,ugly_duc,"Come, now, don't turn your toes, a well-bred duckling spreads his feet wide apart, just like his father and mother, in this way; now bend your neck, and say 'quack.'"""
HCAndersen,ugly_duc,"The ducklings did as they were bid, but the other duck stared, and said, ""Look, here comes another brood, as if there were not enough of us already! and what a queer looking object one of them is; we don't want him here,"" and then one flew out and bit him in the neck."
HCAndersen,ugly_duc,"""Let him alone,"" said the mother; ""he is not doing any harm."""
HCAndersen,ugly_duc,"""Yes, but he is so big and ugly,"" said the spiteful duck ""and therefore he must be turned out."""
HCAndersen,ugly_duc,"""The others are very pretty children,"" said the old duck, with the rag on her leg, ""all but that one; I wish his mother could improve him a little."""
HCAndersen,ugly_duc,"""That is impossible, your grace,"" replied the mother; ""he is not pretty; but he has a very good disposition, and swims as well or even better than the others."
HCAndersen,ugly_duc,"I think he will grow up pretty, and perhaps be smaller; he has remained too long in the egg, and therefore his figure is not properly formed;"" and then she stroked his neck and smoothed the feathers, saying, ""It is a drake, and therefore not of so much consequence."
HCAndersen,ugly_duc,"I think he will grow up strong, and able to take care of himself."""
HCAndersen,ugly_duc,"""The other ducklings are graceful enough,"" said the old duck."
HCAndersen,ugly_duc,"""Now make yourself at home, and if you can find an eel's head, you can bring it to me."""
HCAndersen,ugly_duc,"And so they made themselves comfortable; but the poor duckling, who had crept out of his shell last of all, and looked so ugly, was bitten and pushed and made fun of, not only by the ducks, but by all the poultry."
HCAndersen,ugly_duc,"""He is too big,"" they all said, and the turkey cock, who had been born into the world with spurs, and fancied himself really an emperor, puffed himself out like a vessel in full sail, and flew at the duckling, and became quite red in the head with passion, so that the poor little thing did not know where to go, and was quite miserable because he was so ugly and laughed at by the whole farmyard."
HCAndersen,ugly_duc,So it went on from day to day till it got worse and worse.
HCAndersen,ugly_duc,"The poor duckling was driven about by every one; even his brothers and sisters were unkind to him, and would say, ""Ah, you ugly creature, I wish the cat would get you,"" and his mother said she wished he had never been born."
HCAndersen,ugly_duc,"The ducks pecked him, the chickens beat him, and the girl who fed the poultry kicked him with her feet."
HCAndersen,ugly_duc,"So at last he ran away, frightening the little birds in the hedge as he flew over the palings."
HCAndersen,ugly_duc,"""They are afraid of me because I am ugly,"" he said."
HCAndersen,ugly_duc,"So he closed his eyes, and flew still farther, until he came out on a large moor, inhabited by wild ducks."
HCAndersen,ugly_duc,"Here he remained the whole night, feeling very tired and sorrowful."
HCAndersen,ugly_duc,"In the morning, when the wild ducks rose in the air, they stared at their new comrade."
HCAndersen,ugly_duc,"""What sort of a duck are you?"" they all said, coming round him."
HCAndersen,ugly_duc,"He bowed to them, and was as polite as he could be, but he did not reply to their question."
HCAndersen,ugly_duc,"""You are exceedingly ugly,"" said the wild ducks, ""but that will not matter if you do not want to marry one of our family."""
HCAndersen,ugly_duc,"Poor thing! he had no thoughts of marriage; all he wanted was permission to lie among the rushes, and drink some of the water on the moor."
HCAndersen,ugly_duc,"After he had been on the moor two days, there came two wild geese, or rather goslings, for they had not been out of the egg long, and were very saucy."
HCAndersen,ugly_duc,"""Listen, friend,"" said one of them to the duckling, ""you are so ugly, that we like you very well."
HCAndersen,ugly_duc,"Will you go with us, and become a bird of passage?"
HCAndersen,ugly_duc,"Not far from here is another moor, in which there are some pretty wild geese, all unmarried."
HCAndersen,ugly_duc,"It is a chance for you to get a wife; you may be lucky, ugly as you are."""
HCAndersen,ugly_duc,"""Pop, pop,"" sounded in the air, and the two wild geese fell dead among the rushes, and the water was tinged with blood."
HCAndersen,ugly_duc,"""Pop, pop,"" echoed far and wide in the distance, and whole flocks of wild geese rose up from the rushes."
HCAndersen,ugly_duc,"The sound continued from every direction, for the sportsmen surrounded the moor, and some were even seated on branches of trees, overlooking the rushes."
HCAndersen,ugly_duc,"The blue smoke from the guns rose like clouds over the dark trees, and as it floated away across the water, a number of sporting dogs bounded in among the rushes, which bent beneath them wherever they went."
HCAndersen,ugly_duc,How they terrified the poor duckling!
HCAndersen,ugly_duc,"He turned away his head to hide it under his wing, and at the same moment a large terrible dog passed quite near him."
HCAndersen,ugly_duc,"His jaws were open, his tongue hung from his mouth, and his eyes glared fearfully."
HCAndersen,ugly_duc,"He thrust his nose close to the duckling, showing his sharp teeth, and then, ""splash, splash,"" he went into the water without touching him, ""Oh,"" sighed the duckling, ""how thankful I am for being so ugly; even a dog will not bite me."""
HCAndersen,ugly_duc,"And so he lay quite still, while the shot rattled through the rushes, and gun after gun was fired over him."
HCAndersen,ugly_duc,"It was late in the day before all became quiet, but even then the poor young thing did not dare to move."
HCAndersen,ugly_duc,"He waited quietly for several hours, and then, after looking carefully around him, hastened away from the moor as fast as he could."
HCAndersen,ugly_duc,"He ran over field and meadow till a storm arose, and he could hardly struggle against it."
HCAndersen,ugly_duc,"Towards evening, he reached a poor little cottage that seemed ready to fall, and only remained standing because it could not decide on which side to fall first."
HCAndersen,ugly_duc,"The storm continued so violent, that the duckling could go no farther; he sat down by the cottage, and then he noticed that the door was not quite closed in consequence of one of the hinges having given way."
HCAndersen,ugly_duc,"There was therefore a narrow opening near the bottom large enough for him to slip through, which he did very quietly, and got a shelter for the night."
HCAndersen,ugly_duc,"A woman, a tom cat, and a hen lived in this cottage."
HCAndersen,ugly_duc,"The tom cat, whom the mistress called, ""My little son,"" was a great favorite; he could raise his back, and purr, and could even throw out sparks from his fur if it were stroked the wrong way."
HCAndersen,ugly_duc,"The hen had very short legs, so she was called ""Chickie short legs."""
HCAndersen,ugly_duc,"She laid good eggs, and her mistress loved her as if she had been her own child."
HCAndersen,ugly_duc,"In the morning, the strange visitor was discovered, and the tom cat began to purr, and the hen to cluck."
HCAndersen,ugly_duc,"""What is that noise about?"" said the old woman, looking round the room, but her sight was not very good; therefore, when she saw the duckling she thought it must be a fat duck, that had strayed from home."
HCAndersen,ugly_duc,"""Oh what a prize!"" she exclaimed, ""I hope it is not a drake, for then I shall have some duck's eggs."
HCAndersen,ugly_duc,"I must wait and see."""
HCAndersen,ugly_duc,"So the duckling was allowed to remain on trial for three weeks, but there were no eggs."
HCAndersen,ugly_duc,"Now the tom cat was the master of the house, and the hen was mistress, and they always said, ""We and the world,"" for they believed themselves to be half the world, and the better half too."
HCAndersen,ugly_duc,"The duckling thought that others might hold a different opinion on the subject, but the hen would not listen to such doubts."
HCAndersen,ugly_duc,"""Can you lay eggs?"" she asked."
HCAndersen,ugly_duc,"""No."""
HCAndersen,ugly_duc,"""Then have the goodness to hold your tongue."""
HCAndersen,ugly_duc,"""Can you raise your back, or purr, or throw out sparks?"" said the tom cat."
HCAndersen,ugly_duc,"""No."""
HCAndersen,ugly_duc,"""Then you have no right to express an opinion when sensible people are speaking."""
HCAndersen,ugly_duc,"So the duckling sat in a corner, feeling very low spirited, till the sunshine and the fresh air came into the room through the open door, and then he began to feel such a great longing for a swim on the water, that he could not help telling the hen."
HCAndersen,ugly_duc,"""What an absurd idea,"" said the hen."
HCAndersen,ugly_duc,"""You have nothing else to do, therefore you have foolish fancies."
HCAndersen,ugly_duc,"If you could purr or lay eggs, they would pass away."""
HCAndersen,ugly_duc,"""But it is so delightful to swim about on the water,"" said the duckling, ""and so refreshing to feel it close over your head, while you dive down to the bottom."""
HCAndersen,ugly_duc,"""Delightful, indeed!"" said the hen, ""why you must be crazy!"
HCAndersen,ugly_duc,"Ask the cat, he is the cleverest animal I know, ask him how he would like to swim about on the water, or to dive under it, for I will not speak of my own opinion; ask our mistress, the old woman- there is no one in the world more clever than she is."
HCAndersen,ugly_duc,"Do you think she would like to swim, or to let the water close over her head?"""
HCAndersen,ugly_duc,"""You don't understand me,"" said the duckling."
HCAndersen,ugly_duc,"""We don't understand you?"
HCAndersen,ugly_duc,"Who can understand you, I wonder?"
HCAndersen,ugly_duc,"Do you consider yourself more clever than the cat, or the old woman?"
HCAndersen,ugly_duc,I will say nothing of myself.
HCAndersen,ugly_duc,"Don't imagine such nonsense, child, and thank your good fortune that you have been received here."
HCAndersen,ugly_duc,"Are you not in a warm room, and in society from which you may learn something."
HCAndersen,ugly_duc,"But you are a chatterer, and your company is not very agreeable."
HCAndersen,ugly_duc,"Believe me, I speak only for your own good."
HCAndersen,ugly_duc,"I may tell you unpleasant truths, but that is a proof of my friendship."
HCAndersen,ugly_duc,"I advise you, therefore, to lay eggs, and learn to purr as quickly as possible."""
HCAndersen,ugly_duc,"""I believe I must go out into the world again,"" said the duckling."
HCAndersen,ugly_duc,"""Yes, do,"" said the hen."
HCAndersen,ugly_duc,"So the duckling left the cottage, and soon found water on which it could swim and dive, but was avoided by all other animals, because of its ugly appearance."
HCAndersen,ugly_duc,"Autumn came, and the leaves in the forest turned to orange and gold. then, as winter approached, the wind caught them as they fell and whirled them in the cold air."
HCAndersen,ugly_duc,"The clouds, heavy with hail and snow-flakes, hung low in the sky, and the raven stood on the ferns crying, ""Croak, croak."""
HCAndersen,ugly_duc,It made one shiver with cold to look at him.
HCAndersen,ugly_duc,All this was very sad for the poor little duckling.
HCAndersen,ugly_duc,"One evening, just as the sun set amid radiant clouds, there came a large flock of beautiful birds out of the bushes."
HCAndersen,ugly_duc,The duckling had never seen any like them before.
HCAndersen,ugly_duc,"They were swans, and they curved their graceful necks, while their soft plumage shown with dazzling whiteness."
HCAndersen,ugly_duc,"They uttered a singular cry, as they spread their glorious wings and flew away from those cold regions to warmer countries across the sea."
HCAndersen,ugly_duc,"As they mounted higher and higher in the air, the ugly little duckling felt quite a strange sensation as he watched them."
HCAndersen,ugly_duc,"He whirled himself in the water like a wheel, stretched out his neck towards them, and uttered a cry so strange that it frightened himself."
HCAndersen,ugly_duc,"Could he ever forget those beautiful, happy birds; and when at last they were out of his sight, he dived under the water, and rose again almost beside himself with excitement."
HCAndersen,ugly_duc,"He knew not the names of these birds, nor where they had flown, but he felt towards them as he had never felt for any other bird in the world."
HCAndersen,ugly_duc,"He was not envious of these beautiful creatures, but wished to be as lovely as they."
HCAndersen,ugly_duc,"Poor ugly creature, how gladly he would have lived even with the ducks had they only given him encouragement."
HCAndersen,ugly_duc,"The winter grew colder and colder; he was obliged to swim about on the water to keep it from freezing, but every night the space on which he swam became smaller and smaller."
HCAndersen,ugly_duc,"At length it froze so hard that the ice in the water crackled as he moved, and the duckling had to paddle with his legs as well as he could, to keep the space from closing up."
HCAndersen,ugly_duc,"He became exhausted at last, and lay still and helpless, frozen fast in the ice."
HCAndersen,ugly_duc,"Early in the morning, a peasant, who was passing by, saw what had happened."
HCAndersen,ugly_duc,"He broke the ice in pieces with his wooden shoe, and carried the duckling home to his wife."
HCAndersen,ugly_duc,"The warmth revived the poor little creature; but when the children wanted to play with him, the duckling thought they would do him some harm; so he started up in terror, fluttered into the milk-pan, and splashed the milk about the room."
HCAndersen,ugly_duc,"Then the woman clapped her hands, which frightened him still more."
HCAndersen,ugly_duc,"He flew first into the butter-cask, then into the meal-tub, and out again."
HCAndersen,ugly_duc,What a condition he was in!
HCAndersen,ugly_duc,"The woman screamed, and struck at him with the tongs; the children laughed and screamed, and tumbled over each other, in their efforts to catch him; but luckily he escaped."
HCAndersen,ugly_duc,"The door stood open; the poor creature could just manage to slip out among the bushes, and lie down quite exhausted in the newly fallen snow."
HCAndersen,ugly_duc,"It would be very sad, were I to relate all the misery and privations which the poor little duckling endured during the hard winter; but when it had passed, he found himself lying one morning in a moor, amongst the rushes."
HCAndersen,ugly_duc,"He felt the warm sun shining, and heard the lark singing, and saw that all around was beautiful spring."
HCAndersen,ugly_duc,"Then the young bird felt that his wings were strong, as he flapped them against his sides, and rose high into the air."
HCAndersen,ugly_duc,"They bore him onwards, until he found himself in a large garden, before he well knew how it had happened."
HCAndersen,ugly_duc,"The apple-trees were in full blossom, and the fragrant elders bent their long green branches down to the stream which wound round a smooth lawn."
HCAndersen,ugly_duc,"Everything looked beautiful, in the freshness of early spring."
HCAndersen,ugly_duc,"From a thicket close by came three beautiful white swans, rustling their feathers, and swimming lightly over the smooth water."
HCAndersen,ugly_duc,"The duckling remembered the lovely birds, and felt more strangely unhappy than ever."
HCAndersen,ugly_duc,"""I will fly to those royal birds,"" he exclaimed, ""and they will kill me, because I am so ugly, and dare to approach them; but it does not matter: better be killed by them than pecked by the ducks, beaten by the hens, pushed about by the maiden who feeds the poultry, or starved with hunger in the winter."""
HCAndersen,ugly_duc,"Then he flew to the water, and swam towards the beautiful swans."
HCAndersen,ugly_duc,"The moment they espied the stranger, they rushed to meet him with outstretched wings."
HCAndersen,ugly_duc,"""Kill me,"" said the poor bird; and he bent his head down to the surface of the water, and awaited death."
HCAndersen,ugly_duc,But what did he see in the clear stream below?
HCAndersen,ugly_duc,"His own image; no longer a dark, gray bird, ugly and disagreeable to look at, but a graceful and beautiful swan."
HCAndersen,ugly_duc,"To be born in a duck's nest, in a farmyard, is of no consequence to a bird, if it is hatched from a swan's egg."
HCAndersen,ugly_duc,"He now felt glad at having suffered sorrow and trouble, because it enabled him to enjoy so much better all the pleasure and happiness around him; for the great swans swam round the new-comer, and stroked his neck with their beaks, as a welcome."
HCAndersen,ugly_duc,"Into the garden presently came some little children, and threw bread and cake into the water."
HCAndersen,ugly_duc,"""See,"" cried the youngest, ""there is a new one;"" and the rest were delighted, and ran to their father and mother, dancing and clapping their hands, and shouting joyously, ""There is another swan come; a new one has arrived."""
HCAndersen,ugly_duc,"Then they threw more bread and cake into the water, and said, ""The new one is the most beautiful of all; he is so young and pretty."""
HCAndersen,ugly_duc,And the old swans bowed their heads before him.
HCAndersen,ugly_duc,"Then he felt quite ashamed, and hid his head under his wing; for he did not know what to do, he was so happy, and yet not at all proud."
HCAndersen,ugly_duc,"He had been persecuted and despised for his ugliness, and now he heard them say he was the most beautiful of all the birds."
HCAndersen,ugly_duc,"Even the elder-tree bent down its bows into the water before him, and the sun shone warm and bright."
HCAndersen,ugly_duc,"Then he rustled his feathers, curved his slender neck, and cried joyfully, from the depths of his heart, ""I never dreamed of such happiness as this, while I was an ugly duckling."""
