author,story,text
Grimms,29_the_devil_with_the_three_golden_hairs,"""That you shall know,"" answered he; ""only wait until I come back."""
Grimms,29_the_devil_with_the_three_golden_hairs,"Then he went farther and came to another town, and there also the gatekeeper asked him what was his trade, and what he knew."
Grimms,29_the_devil_with_the_three_golden_hairs,"""I know everything,"" answered he."
Grimms,29_the_devil_with_the_three_golden_hairs,"""Then you can do us a favour and tell us why a tree in our town which once bore golden apples now does not even put forth leaves?"""
Grimms,29_the_devil_with_the_three_golden_hairs,"""You shall know that,"" answered he; ""only wait until I come back."""
Grimms,29_the_devil_with_the_three_golden_hairs,Then he went on and came to a wide river over which he must go.
Grimms,29_the_devil_with_the_three_golden_hairs,"The ferryman asked him what his trade was, and what he knew."
Grimms,29_the_devil_with_the_three_golden_hairs,"""I know everything,"" answered he."
Grimms,29_the_devil_with_the_three_golden_hairs,"""Then you can do me a favour,"" said the ferryman, ""and tell me why I must always be rowing backwards and forwards, and am never set free?"""
Grimms,29_the_devil_with_the_three_golden_hairs,"""You shall know that,"" answered he; ""only wait until I come back."""
Grimms,29_the_devil_with_the_three_golden_hairs,When he had crossed the water he found the entrance to Hell.
Grimms,29_the_devil_with_the_three_golden_hairs,"It was black and sooty within, and the Devil was not at home, but his grandmother was sitting in a large arm-chair."
Grimms,29_the_devil_with_the_three_golden_hairs,"""What do you want?"" said she to him, but she did not look so very wicked."
Grimms,29_the_devil_with_the_three_golden_hairs,"""I should like to have three golden hairs from the devil""s head,"" answered he, ""else I cannot keep my wife."""
Grimms,29_the_devil_with_the_three_golden_hairs,"""That is a good deal to ask for,"" said she; ""if the devil comes home and finds you, it will cost you your life; but as I pity you, I will see if I cannot help you."""
Grimms,29_the_devil_with_the_three_golden_hairs,"She changed him into an ant and said, ""Creep into the folds of my dress, you will be safe there."""
Grimms,29_the_devil_with_the_three_golden_hairs,"""Yes,"" answered he, ""so far, so good; but there are three things besides that I want to know: why a fountain which once flowed with wine has become dry, and no longer gives even water; why a tree which once bore golden apples does not even put forth leaves; and why a ferry-man must always be going backwards and forwards, and is never set free?"""
Grimms,29_the_devil_with_the_three_golden_hairs,"""Those are difficult questions,"" answered she, ""but only be silent and quiet and pay attention to what the devil says when I pull out the three golden hairs."""
Grimms,29_the_devil_with_the_three_golden_hairs,"As the evening came on, the devil returned home."
Grimms,29_the_devil_with_the_three_golden_hairs,No sooner had he entered than he noticed that the air was not pure.
Grimms,29_the_devil_with_the_three_golden_hairs,"""I smell man""s flesh,"" said he; ""all is not right here."""
Grimms,29_the_devil_with_the_three_golden_hairs,"Then he pried into every corner, and searched, but could not find anything."
Grimms,29_the_devil_with_the_three_golden_hairs,His grandmother scolded him.
Grimms,29_the_devil_with_the_three_golden_hairs,"""It has just been swept,"" said she, ""and everything put in order, and now you are upsetting it again; you have always got man""s flesh in your nose."
Grimms,29_the_devil_with_the_three_golden_hairs,"Sit down and eat your supper."""
Grimms,29_the_devil_with_the_three_golden_hairs,"When he had eaten and drunk he was tired, and laid his head in his grandmother""s lap, and before long he was fast asleep, snoring and breathing heavily."
Grimms,29_the_devil_with_the_three_golden_hairs,"Then the old woman took hold of a golden hair, pulled it out, and laid it down near her."
Grimms,29_the_devil_with_the_three_golden_hairs,"""Oh!"" cried the devil, ""what are you doing?"""
Grimms,29_the_devil_with_the_three_golden_hairs,"""I have had a bad dream,"" answered the grandmother, ""so I seized hold of your hair."""
Grimms,29_the_devil_with_the_three_golden_hairs,"""What did you dream then?"" said the devil."
Grimms,29_the_devil_with_the_three_golden_hairs,"""I dreamed that a fountain in a market-place from which wine once flowed was dried up, and not even water would flow out of it; what is the cause of it?"""
Grimms,29_the_devil_with_the_three_golden_hairs,"""Oh, ho! if they did but know it,"" answered the devil; ""there is a toad sitting under a stone in the well; if they killed it, the wine would flow again."""
Grimms,29_the_devil_with_the_three_golden_hairs,He went to sleep again and snored until the windows shook.
Grimms,29_the_devil_with_the_three_golden_hairs,Then she pulled the second hair out.
Grimms,29_the_devil_with_the_three_golden_hairs,"""Ha! what are you doing?"" cried the devil angrily."
Grimms,29_the_devil_with_the_three_golden_hairs,"""Do not take it ill,"" said she, ""I did it in a dream."""
Grimms,29_the_devil_with_the_three_golden_hairs,"""What have you dreamt this time?"" asked he."
Grimms,29_the_devil_with_the_three_golden_hairs,"""I dreamt that in a certain kingdom there stood an apple-tree which had once borne golden apples, but now would not even bear leaves."
Grimms,29_the_devil_with_the_three_golden_hairs,"What, think you, was the reason?"""
Grimms,29_the_devil_with_the_three_golden_hairs,"""Oh! if they did but know,"" answered the devil."
Grimms,29_the_devil_with_the_three_golden_hairs,"""A mouse is gnawing at the root; if they killed this they would have golden apples again, but if it gnaws much longer the tree will wither altogether."
Grimms,29_the_devil_with_the_three_golden_hairs,"But leave me alone with your dreams: if you disturb me in my sleep again you will get a box on the ear."""
Grimms,29_the_devil_with_the_three_golden_hairs,The grandmother spoke gently to him until he fell asleep again and snored.
Grimms,29_the_devil_with_the_three_golden_hairs,Then she took hold of the third golden hair and pulled it out.
Grimms,29_the_devil_with_the_three_golden_hairs,"The devil jumped up, roared out, and would have treated her ill if she had not quieted him once more and said, ""Who can help bad dreams?"""
Grimms,29_the_devil_with_the_three_golden_hairs,"""What was the dream, then?"" asked he, and was quite curious."
Grimms,29_the_devil_with_the_three_golden_hairs,"""I dreamt of a ferry-man who complained that he must always ferry from one side to the other, and was never released."
Grimms,29_the_devil_with_the_three_golden_hairs,"What is the cause of it?"""
Grimms,29_the_devil_with_the_three_golden_hairs,"""Ah! the fool,"" answered the devil; ""when any one comes and wants to go across he must put the oar in his hand, and the other man will have to ferry and he will be free."""
Grimms,29_the_devil_with_the_three_golden_hairs,"As the grandmother had plucked out the three golden hairs, and the three questions were answered, she let the old serpent alone, and he slept until daybreak."
Grimms,29_the_devil_with_the_three_golden_hairs,"When the devil had gone out again the old woman took the ant out of the folds of her dress, and gave the luck-child his human shape again."
Grimms,29_the_devil_with_the_three_golden_hairs,"""There are the three golden hairs for you,"" said she."
Grimms,29_the_devil_with_the_three_golden_hairs,"""What the Devil said to your three questions, I suppose you heard?"""
Grimms,29_the_devil_with_the_three_golden_hairs,"""Yes,"" answered he, ""I heard, and will take care to remember."""
Grimms,29_the_devil_with_the_three_golden_hairs,"""You have what you want,"" said she, ""and now you can go your way."""
Grimms,29_the_devil_with_the_three_golden_hairs,"He thanked the old woman for helping him in his need, and left hell well content that everything had turned out so fortunately."
Grimms,29_the_devil_with_the_three_golden_hairs,When he came to the ferry-man he was expected to give the promised answer.
Grimms,29_the_devil_with_the_three_golden_hairs,"""Ferry me across first,"" said the luck-child, ""and then I will tell you how you can be set free,"" and when he reached the opposite shore he gave him the devil""s advice: ""Next time any one comes, who wants to be ferried over, just put the oar in his hand."""
Grimms,29_the_devil_with_the_three_golden_hairs,"He went on and came to the town wherein stood the unfruitful tree, and there too the watchman wanted an answer."
Grimms,29_the_devil_with_the_three_golden_hairs,"So he told him what he had heard from the devil: ""Kill the mouse which is gnawing at its root, and it will again bear golden apples."""
Grimms,29_the_devil_with_the_three_golden_hairs,"Then the watchman thanked him, and gave him as a reward two asses laden with gold, which followed him."
Grimms,29_the_devil_with_the_three_golden_hairs,At last he came to the town whose well was dry.
Grimms,29_the_devil_with_the_three_golden_hairs,"He told the watchman what the devil had said: ""A toad is in the well beneath a stone; you must find it and kill it, and the well will again give wine in plenty."""
Grimms,29_the_devil_with_the_three_golden_hairs,"The watchman thanked him, and also gave him two asses laden with gold."
Grimms,29_the_devil_with_the_three_golden_hairs,"At last the luck-child got home to his wife, who was heartily glad to see him again, and to hear how well he had prospered in everything."
Grimms,29_the_devil_with_the_three_golden_hairs,"To the King he took what he had asked for, the devil""s three golden hairs, and when the King saw the four asses laden with gold he was quite content, and said, ""Now all the conditions are fulfilled, and you can keep my daughter."
Grimms,29_the_devil_with_the_three_golden_hairs,"But tell me, dear son-in-law, where did all that gold come from? this is tremendous wealth!"""
Grimms,29_the_devil_with_the_three_golden_hairs,"""I was rowed across a river,"" answered he, ""and got it there; it lies on the shore instead of sand."""
Grimms,29_the_devil_with_the_three_golden_hairs,"""Can I too fetch some of it?"" said the King; and he was quite eager about it."
Grimms,29_the_devil_with_the_three_golden_hairs,"""As much as you like,"" answered he."
Grimms,29_the_devil_with_the_three_golden_hairs,"""There is a ferry-man on the river; let him ferry you over, and you can fill your sacks on the other side."""
Grimms,29_the_devil_with_the_three_golden_hairs,"The greedy King set out in all haste, and when he came to the river he beckoned to the ferry-man to put him across."
Grimms,29_the_devil_with_the_three_golden_hairs,"The ferry-man came and bade him get in, and when they got to the other shore he put the oar in his hand and sprang out."
Grimms,29_the_devil_with_the_three_golden_hairs,"But from this time forth the King had to ferry, as a punishment for his sins."
Grimms,29_the_devil_with_the_three_golden_hairs,Perhaps he is ferrying still?
Grimms,29_the_devil_with_the_three_golden_hairs,"If he is, it is because no one has taken the oar from him."
