author,story,text
HCAndersen,goloshes,"Those who sat near him, and heard what he said, looked at him in great astonishment, and one of them rose, took off his hat respectfully, and said in a very serious manner, ""You must certainly be a very learned man, monsieur."""
HCAndersen,goloshes,"""Oh no,"" replied the counsellor; ""I can only discourse on topics which every one should understand."""
HCAndersen,goloshes,"""Modestia is a beautiful virtue,"" said the man."
HCAndersen,goloshes,"""Moreover, I must add to your speech mihi secus videtur; yet in this case I would suspend my judicium."""
HCAndersen,goloshes,"""May I ask to whom I have the pleasure of speaking?"""
HCAndersen,goloshes,"""I am a Bachelor of Divinity,"" said the man."
HCAndersen,goloshes,This answer satisfied the counsellor.
HCAndersen,goloshes,The title agreed with the dress.
HCAndersen,goloshes,"""This is surely,"" thought he, ""an old village schoolmaster, a perfect original, such as one meets with sometimes even in Jutland."""
HCAndersen,goloshes,"""This is not certainly a locus docendi,"" began the man; ""still I must beg you to continue the conversation."
HCAndersen,goloshes,"You must be well read in ancient lore."""
HCAndersen,goloshes,"""Oh yes,"" replied the counsellor; ""I am very fond of reading useful old books, and modern ones as well, with the exception of every-day stories, of which we really have more than enough."
HCAndersen,goloshes,"""Every-day stories?"" asked the bachelor."
HCAndersen,goloshes,"""Yes, I mean the new novels that we have at the present day."""
HCAndersen,goloshes,"""Oh,"" replied the man, with a smile; ""and yet they are very witty, and are much read at Court."
HCAndersen,goloshes,"The king likes especially the romance of Messeurs Iffven and Gaudian, which describes King Arthur and his knights of the round table."
HCAndersen,goloshes,"He has joked about it with the gentlemen of his Court."""
HCAndersen,goloshes,"""Well, I have certainly not read that,"" replied the counsellor."
HCAndersen,goloshes,"""I suppose it is quite new, and published by Heiberg."""
HCAndersen,goloshes,"""No,"" answered the man, ""it is not by Heiberg; Godfred von Gehman brought it out."""
HCAndersen,goloshes,"""Oh, is he the publisher?"
HCAndersen,goloshes,"That is a very old name,"" said the counsellor; ""was it not the name of the first publisher in Denmark?"""
HCAndersen,goloshes,"""Yes; and he is our first printer and publisher now,"" replied the scholar."
HCAndersen,goloshes,"So far all had passed off very well; but now one of the citizens began to speak of a terrible pestilence which had been raging a few years before, meaning the plague of 1484."
HCAndersen,goloshes,"The counsellor thought he referred to the cholera, and they could discuss this without finding out the mistake."
HCAndersen,goloshes,The war in 1490 was spoken of as quite recent.
HCAndersen,goloshes,"The English pirates had taken some ships in the Channel in 1801, and the counsellor, supposing they referred to these, agreed with them in finding fault with the English."
HCAndersen,goloshes,"The rest of the talk, however, was not so agreeable; every moment one contradicted the other."
HCAndersen,goloshes,"The good bachelor appeared very ignorant, for the simplest remark of the counsellor seemed to him either too bold or too fantastic."
HCAndersen,goloshes,"They stared at each other, and when it became worse the bachelor spoke in Latin, in the hope of being better understood; but it was all useless."
HCAndersen,goloshes,"""How are you now?"" asked the landlady, pulling the counsellor's sleeve."
HCAndersen,goloshes,Then his recollection returned to him.
HCAndersen,goloshes,In the course of conversation he had forgotten all that had happened previously.
HCAndersen,goloshes,"""Goodness me! where am I?"" said he."
HCAndersen,goloshes,It bewildered him as he thought of it.
HCAndersen,goloshes,"""We will have some claret, or mead, or Bremen beer,"" said one of the guests; ""will you drink with us?"""
HCAndersen,goloshes,Two maids came in.
HCAndersen,goloshes,One of them had a cap on her head of two colors.
HCAndersen,goloshes,"They poured out the wine, bowed their heads, and withdrew."
HCAndersen,goloshes,The counsellor felt a cold shiver run all over him.
HCAndersen,goloshes,"""What is this? what does it mean?"" said he; but he was obliged to drink with them, for they overpowered the good man with their politeness."
HCAndersen,goloshes,"He became at last desperate; and when one of them said he was tipsy, he did not doubt the man's word in the least- only begged them to get a droschky; and then they thought he was speaking the Muscovite language."
HCAndersen,goloshes,Never before had he been in such rough and vulgar company.
HCAndersen,goloshes,"""One might believe that the country was going back to heathenism,"" he observed."
HCAndersen,goloshes,"""This is the most terrible moment of my life."""
HCAndersen,goloshes,"Just then it came into his mind that he would stoop under the table, and so creep to the door."
HCAndersen,goloshes,"He tried it; but before he reached the entry, the rest discovered what he was about, and seized him by the feet, when, luckily for him, off came the goloshes, and with them vanished the whole enchantment."
HCAndersen,goloshes,"The counsellor now saw quite plainly a lamp, and a large building behind it; everything looked familiar and beautiful."
HCAndersen,goloshes,"He was in East Street, as it now appears; he lay with his legs turned towards a porch, and just by him sat the watchman asleep."
HCAndersen,goloshes,"""Is it possible that I have been lying here in the street dreaming?"" said he."
HCAndersen,goloshes,"""Yes, this is East Street; how beautifully bright and gay it looks!"
HCAndersen,goloshes,"It is quite shocking that one glass of punch should have upset me like this."""
HCAndersen,goloshes,"Two minutes afterwards he sat in a droschky, which was to drive him to Christian's Haven."
HCAndersen,goloshes,"He thought of all the terror and anxiety which he had undergone, and felt thankful from his heart for the reality and comfort of modern times, which, with all their errors, were far better than those in which he so lately found himself."
HCAndersen,goloshes,THE WATCHMAN'S ADVENTURES
HCAndersen,goloshes,"""Well, I declare, there lies a pair of goloshes,"" said the watchman."
HCAndersen,goloshes,"""No doubt, they belong to the lieutenant who lives up stairs."
HCAndersen,goloshes,"They are lying just by his door."""
HCAndersen,goloshes,"Gladly would the honest man have rung, and given them in, for a light was still burning, but he did not wish to disturb the other people in the house; so he let them lie."
HCAndersen,goloshes,"""These things must keep the feet very warm,"" said he; ""they are of such nice soft leather."""
HCAndersen,goloshes,"Then he tried them on, and they fitted his feet exactly."
HCAndersen,goloshes,"""Now,"" said he, ""how droll things are in this world!"
HCAndersen,goloshes,"There's that man can lie down in his warm bed, but he does not do so."
HCAndersen,goloshes,There he goes pacing up and down the room.
HCAndersen,goloshes,He ought to be a happy man.
HCAndersen,goloshes,"He has neither wife nor children, and he goes out into company every evening."
HCAndersen,goloshes,"Oh, I wish I were he; then I should be a happy man."""
HCAndersen,goloshes,"As he uttered this wish, the goloshes which he had put on took effect, and the watchman at once became the lieutenant."
HCAndersen,goloshes,"There he stood in his room, holding a little piece of pink paper between his fingers, on which was a poem,- a poem written by the lieutenant himself."
HCAndersen,goloshes,"Who has not had, for once in his life, a moment of poetic inspiration? and at such a moment, if the thoughts are written down, they flow in poetry."
HCAndersen,goloshes,The following verses were written on the pink paper:-
HCAndersen,goloshes,"""OH WERE I RICH!"
HCAndersen,goloshes,"""Oh were I rich!"
HCAndersen,goloshes,"How oft, in youth's bright hour, When youthful pleasures banish every care, I longed for riches but to gain a power, The sword and plume and uniform to wear!"
HCAndersen,goloshes,"The riches and the honor came for me; Yet still my greatest wealth was poverty: Ah, help and pity me!"
HCAndersen,goloshes,"""Once in my youthful hours, when gay and free, A maiden loved me; and her gentle kiss, Rich in its tender love and purity, Taught me, alas! too much of earthly bliss."
HCAndersen,goloshes,Dear child!
HCAndersen,goloshes,"She only thought of youthful glee; She loved no wealth, but fairy tales and me."
HCAndersen,goloshes,"Thou knowest: ah, pity me!"
HCAndersen,goloshes,"""Oh were I rich! again is all my prayer: That child is now a woman, fair and free, As good and beautiful as angels are."
HCAndersen,goloshes,"Oh, were I rich in lovers' poetry, To tell my fairy tale, love's richest lore!"
HCAndersen,goloshes,But no; I must be silent- I am poor.
HCAndersen,goloshes,"Ah, wilt thou pity me?"
HCAndersen,goloshes,"""Oh were I rich in truth and peace below, I need not then my poverty bewail."
HCAndersen,goloshes,To thee I dedicate these lines of woe; Wilt thou not understand the mournful tale?
HCAndersen,goloshes,A leaf on which my sorrows I relate- Dark story of a darker night of fate.
HCAndersen,goloshes,"Ah, bless and pity me!"""
HCAndersen,goloshes,"""Well, yes; people write poems when they are in love, but a wise man will not print them."
HCAndersen,goloshes,"A lieutenant in love, and poor."
HCAndersen,goloshes,"This is a triangle, or more properly speaking, the half of the broken die of fortune."""
HCAndersen,goloshes,"The lieutenant felt this very keenly, and therefore leaned his head against the window-frame, and sighed deeply."
HCAndersen,goloshes,"""The poor watchman in the street,"" said he, ""is far happier than I am."
HCAndersen,goloshes,He knows not what I call poverty.
HCAndersen,goloshes,"He has a home, a wife and children, who weep at his sorrow and rejoice at his joy."
HCAndersen,goloshes,"Oh, how much happier I should be could I change my being and position with him, and pass through life with his humble expectations and hopes!"
HCAndersen,goloshes,"Yes, he is indeed happier than I am."""
HCAndersen,goloshes,"At this moment the watchman again became a watchman; for having, through the goloshes of Fortune, passed into the existence of the lieutenant, and found himself less contented than he expected, he had preferred his former condition, and wished himself again a watchman."
HCAndersen,goloshes,"""That was an ugly dream,"" said he, ""but droll enough."
HCAndersen,goloshes,"It seemed to me as if I were the lieutenant up yonder, but there was no happiness for me."
HCAndersen,goloshes,"I missed my wife and the little ones, who are always ready to smother me with kisses."""
HCAndersen,goloshes,"He sat down again and nodded, but he could not get the dream out of his thoughts, and he still had the goloshes on his feet."
HCAndersen,goloshes,A falling star gleamed across the sky.
HCAndersen,goloshes,"""There goes one!"" cried he."
HCAndersen,goloshes,"""However, there are quite enough left; I should very much like to examine these a little nearer, especially the moon, for that could not slip away under one's hands."
HCAndersen,goloshes,"The student, for whom my wife washes, says that when we die we shall fly from one star to another."
HCAndersen,goloshes,"If that were true, it would be very delightful, but I don't believe it."
HCAndersen,goloshes,"I wish I could make a little spring up there now; I would willingly let my body lie here on the steps."""
HCAndersen,goloshes,There are certain things in the world which should be uttered very cautiously; doubly so when the speaker has on his feet the goloshes of Fortune.
HCAndersen,goloshes,Now we shall hear what happened to the watchman.
HCAndersen,goloshes,"Nearly every one is acquainted with the great power of steam; we have proved it by the rapidity with which we can travel, both on a railroad or in a steamship across the sea."
HCAndersen,goloshes,"But this speed is like the movements of the sloth, or the crawling march of the snail, when compared to the swiftness with which light travels; light flies nineteen million times faster than the fleetest race-horse, and electricity is more rapid still."
HCAndersen,goloshes,"Death is an electric shock which we receive in our hearts, and on the wings of electricity the liberated soul flies away swiftly, the light from the sun travels to our earth ninety-five millions of miles in eight minutes and a few seconds; but on the wings of electricity, the mind requires only a second to accomplish the same distance."
HCAndersen,goloshes,"The space between the heavenly bodies is, to thought, no farther than the distance which we may have to walk from one friend's house to another in the same town; yet this electric shock obliges us to use our bodies here below, unless, like the watchman, we have on the goloshes of Fortune."
HCAndersen,goloshes,"In a very few seconds the watchman had travelled more than two hundred thousand miles to the moon, which is formed of a lighter material than our earth, and may be said to be as soft as new fallen snow."
HCAndersen,goloshes,He found himself on one of the circular range of mountains which we see represented in Dr. Madler's large map of the moon.
HCAndersen,goloshes,"The interior had the appearance of a large hollow, bowl-shaped, with a depth about half a mile from the brim."
HCAndersen,goloshes,Within this hollow stood a large town; we may form some idea of its appearance by pouring the white of an egg into a glass of water.
HCAndersen,goloshes,"The materials of which it was built seemed just as soft, and pictured forth cloudy turrets and sail-like terraces, quite transparent, and floating in the thin air."
HCAndersen,goloshes,Our earth hung over his head like a great dark red ball.
HCAndersen,goloshes,"Presently he discovered a number of beings, which might certainly be called men, but were very different to ourselves."
HCAndersen,goloshes,A more fantastical imagination than Herschel's must have discovered these.
HCAndersen,goloshes,"Had they been placed in groups, and painted, it might have been said, ""What beautiful foliage!"""
HCAndersen,goloshes,They had also a language of their own.
HCAndersen,goloshes,"No one could have expected the soul of the watchman to understand it, and yet he did understand it, for our souls have much greater capabilities then we are inclined to believe."
HCAndersen,goloshes,"Do we not, in our dreams, show a wonderful dramatic talent? each of our acquaintance appears to us then in his own character, and with his own voice; no man could thus imitate them in his waking hours."
HCAndersen,goloshes,"How clearly, too, we are reminded of persons whom we have not seen for many years; they start up suddenly to the mind's eye with all their peculiarities as living realities."
HCAndersen,goloshes,"In fact, this memory of the soul is a fearful thing; every sin, every sinful thought it can bring back, and we may well ask how we are to give account of ""every idle word"" that may have been whispered in the heart or uttered with the lips."
HCAndersen,goloshes,The spirit of the watchman therefore understood very well the language of the inhabitants of the moon.
HCAndersen,goloshes,"They were disputing about our earth, and doubted whether it could be inhabited."
HCAndersen,goloshes,"The atmosphere, they asserted, must be too dense for any inhabitants of the moon to exist there."
HCAndersen,goloshes,"They maintained that the moon alone was inhabited, and was really the heavenly body in which the old world people lived."
HCAndersen,goloshes,They likewise talked politics.
HCAndersen,goloshes,"But now we will descend to East Street, and see what happened to the watchman's body."
HCAndersen,goloshes,He sat lifeless on the steps.
HCAndersen,goloshes,"His staff had fallen out of his hand, and his eyes stared at the moon, about which his honest soul was wandering."
HCAndersen,goloshes,"""What is it o'clock, watchman?"" inquired a passenger."
HCAndersen,goloshes,But there was no answer from the watchman.
HCAndersen,goloshes,"The man then pulled his nose gently, which caused him to lose his balance."
HCAndersen,goloshes,"The body fell forward, and lay at full length on the ground as one dead."
HCAndersen,goloshes,"All his comrades were very much frightened, for he seemed quite dead; still they allowed him to remain after they had given notice of what had happened; and at dawn the body was carried to the hospital."
HCAndersen,goloshes,"We might imagine it to be no jesting matter if the soul of the man should chance to return to him, for most probably it would seek for the body in East Street without being able to find it."
HCAndersen,goloshes,"We might fancy the soul inquiring of the police, or at the address office, or among the missing parcels, and then at length finding it at the hospital."
HCAndersen,goloshes,"But we may comfort ourselves by the certainty that the soul, when acting upon its own impulses, is wiser than we are; it is the body that makes it stupid."
HCAndersen,goloshes,"As we have said, the watchman's body had been taken to the hospital, and here it was placed in a room to be washed."
HCAndersen,goloshes,"Naturally, the first thing done here was to take off the goloshes, upon which the soul was instantly obliged to return, and it took the direct road to the body at once, and in a few seconds the man's life returned to him."
HCAndersen,goloshes,"He declared, when he quite recovered himself, that this had been the most dreadful night he had ever passed; not for a hundred pounds would he go through such feelings again."
HCAndersen,goloshes,"However, it was all over now."
HCAndersen,goloshes,"The same day he was allowed to leave, but the goloshes remained at the hospital."
HCAndersen,goloshes,THE EVENTFUL MOMENT - A MOST UNUSUAL JOURNEY
HCAndersen,goloshes,"Every inhabitant of Copenhagen knows what the entrance to Frederick's Hospital is like; but as most probably a few of those who read this little tale may not reside in Copenhagen, we will give a short description of it."
HCAndersen,goloshes,"The hospital is separated from the street by an iron railing, in which the bars stand so wide apart that, it is said, some very slim patients have squeezed through, and gone to pay little visits in the town."
HCAndersen,goloshes,"The most difficult part of the body to get through was the head; and in this case, as it often happens in the world, the small heads were the most fortunate."
HCAndersen,goloshes,This will serve as sufficient introduction to our tale.
HCAndersen,goloshes,"One of the young volunteers, of whom, physically speaking, it might be said that he had a great head, was on guard that evening at the hospital."
HCAndersen,goloshes,"The rain was pouring down, yet, in spite of these two obstacles, he wanted to go out just for a quarter of an hour; it was not worth while, he thought, to make a confidant of the porter, as he could easily slip through the iron railings."
HCAndersen,goloshes,"There lay the goloshes, which the watchman had forgotten."
HCAndersen,goloshes,It never occurred to him that these could be goloshes of Fortune.
HCAndersen,goloshes,"They would be very serviceable to him in this rainy weather, so he drew them on."
HCAndersen,goloshes,"Now came the question whether he could squeeze through the palings; he certainly had never tried, so he stood looking at them."
HCAndersen,goloshes,"""I wish to goodness my head was through,"" said he, and instantly, though it was so thick and large, it slipped through quite easily."
HCAndersen,goloshes,"The goloshes answered that purpose very well, but his body had to follow, and this was impossible."
HCAndersen,goloshes,"""I am too fat,"" he said; ""I thought my head would be the worst, but I cannot get my body through, that is certain."""
HCAndersen,goloshes,"Then he tried to pull his head back again, but without success; he could move his neck about easily enough, and that was all."
HCAndersen,goloshes,"His first feeling was one of anger, and then his spirits sank below zero."
HCAndersen,goloshes,"The goloshes of Fortune had placed him in this terrible position, and unfortunately it never occurred to him to wish himself free."
HCAndersen,goloshes,"No, instead of wishing he kept twisting about, yet did not stir from the spot."
HCAndersen,goloshes,"The rain poured, and not a creature could be seen in the street."
HCAndersen,goloshes,"The porter's bell he was unable to reach, and however was he to get loose!"
HCAndersen,goloshes,"He foresaw that he should have to stay there till morning, and then they must send for a smith to file away the iron bars, and that would be a work of time."
HCAndersen,goloshes,All the charity children would just be going to school: and all the sailors who inhabited that quarter of the town would be there to see him standing in the pillory.
HCAndersen,goloshes,What a crowd there would be.
HCAndersen,goloshes,"""Ha,"" he cried, ""the blood is rushing to my head, and I shall go mad."
HCAndersen,goloshes,"I believe I am crazy already; oh, I wish I were free, then all these sensations would pass off."""
HCAndersen,goloshes,This is just what he ought to have said at first.
HCAndersen,goloshes,The moment he had expressed the thought his head was free.
HCAndersen,goloshes,"He started back, quite bewildered with the fright which the goloshes of Fortune had caused him."
HCAndersen,goloshes,"But we must not suppose it was all over; no, indeed, there was worse to come yet."
HCAndersen,goloshes,"The night passed, and the whole of the following day; but no one sent for the goloshes."
HCAndersen,goloshes,In the evening a declamatory performance was to take place at the amateur theatre in a distant street.
HCAndersen,goloshes,"The house was crowded; among the audience was the young volunteer from the hospital, who seemed to have quite forgotten his adventures of the previous evening."
HCAndersen,goloshes,"He had on the goloshes; they had not been sent for, and as the streets were still very dirty, they were of great service to him."
HCAndersen,goloshes,"A new poem, entitled ""My Aunt's Spectacles,"" was being recited."
HCAndersen,goloshes,"It described these spectacles as possessing a wonderful power; if any one put them on in a large assembly the people appeared like cards, and the future events of ensuing years could be easily foretold by them."
HCAndersen,goloshes,"The idea struck him that he should very much like to have such a pair of spectacles; for, if used rightly, they would perhaps enable him to see into the hearts of people, which he thought would be more interesting than to know what was going to happen next year; for future events would be sure to show themselves, but the hearts of people never."
HCAndersen,goloshes,"""I can fancy what I should see in the whole row of ladies and gentlemen on the first seat, if I could only look into their hearts; that lady, I imagine, keeps a store for things of all descriptions; how my eyes would wander about in that collection; with many ladies I should no doubt find a large millinery establishment."
HCAndersen,goloshes,"There is another that is perhaps empty, and would be all the better for cleaning out."
HCAndersen,goloshes,There may be some well stored with good articles.
HCAndersen,goloshes,"Ah, yes,"" he sighed, ""I know one, in which everything is solid, but a servant is there already, and that is the only thing against it."
HCAndersen,goloshes,"I dare say from many I should hear the words, 'Please to walk in.'"
HCAndersen,goloshes,"I only wish I could slip into the hearts like a little tiny thought."""
HCAndersen,goloshes,This was the word of command for the goloshes.
HCAndersen,goloshes,"The volunteer shrunk up together, and commenced a most unusual journey through the hearts of the spectators in the first row."
HCAndersen,goloshes,"The first heart he entered was that of a lady, but he thought he must have got into one of the rooms of an orthopedic institution where plaster casts of deformed limbs were hanging on the walls, with this difference, that the casts in the institution are formed when the patient enters, but here they were formed and preserved after the good people had left."
HCAndersen,goloshes,These were casts of the bodily and mental deformities of the lady's female friends carefully preserved.
HCAndersen,goloshes,"Quickly he passed into another heart, which had the appearance of a spacious, holy church, with the white dove of innocence fluttering over the altar."
HCAndersen,goloshes,"Gladly would he have fallen on his knees in such a sacred place; but he was carried on to another heart, still, however, listening to the tones of the organ, and feeling himself that he had become another and a better man."
HCAndersen,goloshes,"The next heart was also a sanctuary, which he felt almost unworthy to enter; it represented a mean garret, in which lay a sick mother; but the warm sunshine streamed through the window, lovely roses bloomed in a little flowerbox on the roof, two blue birds sang of childlike joys, and the sick mother prayed for a blessing on her daughter."
HCAndersen,goloshes,"Next he crept on his hands and knees through an overfilled butcher's shop; there was meat, nothing but meat, wherever he stepped; this was the heart of a rich, respectable man, whose name is doubtless in the directory."
